;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:00:41
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:84.76mJ             
;Max:86.16mJ             
;Average:85.45mJ             
;Std.Dev.:321.6uJ             
;Overrange:0                   
;Total Pulses:621                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:00:41
  Timestamp   	  Channel A  	  F(A)       	
        18.000	  8.420e-02 	  8.595e-02 	
        18.034	  8.420e-02 	  8.593e-02 	
        18.066	  8.580e-02 	  8.591e-02 	
        18.100	  8.410e-02 	  8.589e-02 	
        18.134	  8.610e-02 	  8.589e-02 	
        18.166	  8.620e-02 	  8.588e-02 	
        18.200	  8.440e-02 	  8.585e-02 	
        18.234	  8.450e-02 	  8.584e-02 	
        18.266	  8.610e-02 	  8.583e-02 	
        18.300	  8.600e-02 	  8.584e-02 	
        18.336	  8.640e-02 	  8.583e-02 	
        18.366	  8.600e-02 	  8.583e-02 	
        18.400	  8.390e-02 	  8.580e-02 	
        18.434	  8.660e-02 	  8.581e-02 	
        18.466	  8.510e-02 	  8.579e-02 	
        18.500	  8.520e-02 	  8.578e-02 	
        18.534	  8.580e-02 	  8.578e-02 	
        18.566	  8.470e-02 	  8.576e-02 	
        18.600	  8.450e-02 	  8.575e-02 	
        18.634	  8.400e-02 	  8.573e-02 	
        18.666	  8.400e-02 	  8.572e-02 	
        18.700	  8.510e-02 	  8.571e-02 	
        18.734	  8.450e-02 	  8.570e-02 	
        18.766	  8.440e-02 	  8.567e-02 	
        18.800	  8.410e-02 	  8.566e-02 	
        18.834	  8.560e-02 	  8.566e-02 	
        18.866	  8.480e-02 	  8.565e-02 	
        18.900	  8.360e-02 	  8.563e-02 	
        18.934	  8.470e-02 	  8.559e-02 	
        18.966	  8.580e-02 	  8.559e-02 	
        19.000	  8.480e-02 	  8.556e-02 	
        19.034	  8.560e-02 	  8.561e-02 	
        19.066	  8.560e-02 	  8.560e-02 	
        19.100	  8.740e-02 	  8.561e-02 	
        19.134	  8.690e-02 	  8.562e-02 	
        19.166	  8.620e-02 	  8.560e-02 	
        19.200	  8.540e-02 	  8.559e-02 	
        19.234	  8.740e-02 	  8.559e-02 	
        19.266	  8.670e-02 	  8.560e-02 	
        19.300	  8.440e-02 	  8.559e-02 	
        19.334	  8.700e-02 	  8.559e-02 	
        19.366	  8.770e-02 	  8.560e-02 	
        19.400	  8.680e-02 	  8.561e-02 	
        19.434	  8.530e-02 	  8.559e-02 	
        19.466	  8.360e-02 	  8.555e-02 	
        19.500	  8.740e-02 	  8.557e-02 	
        19.534	  8.630e-02 	  8.555e-02 	
        19.566	  8.600e-02 	  8.551e-02 	
        19.600	  8.810e-02 	  8.553e-02 	
        19.634	  8.580e-02 	  8.552e-02 	
        19.666	  8.540e-02 	  8.551e-02 	
        19.700	  8.580e-02 	  8.550e-02 	
        19.734	  8.760e-02 	  8.552e-02 	
        19.766	  8.670e-02 	  8.551e-02 	
        19.800	  8.660e-02 	  8.554e-02 	
        19.834	  8.540e-02 	  8.555e-02 	
        19.866	  8.540e-02 	  8.556e-02 	
        19.900	  8.640e-02 	  8.559e-02 	
        19.934	  8.590e-02 	  8.561e-02 	
        19.966	  8.600e-02 	  8.561e-02 	
        20.000	  8.690e-02 	  8.562e-02 	
        20.034	  8.710e-02 	  8.563e-02 	
        20.066	  8.670e-02 	  8.562e-02 	
        20.100	  8.660e-02 	  8.563e-02 	
        20.134	  8.690e-02 	  8.564e-02 	
        20.166	  8.490e-02 	  8.563e-02 	
        20.200	  8.730e-02 	  8.564e-02 	
        20.234	  8.710e-02 	  8.566e-02 	
        20.266	  8.770e-02 	  8.568e-02 	
        20.300	  8.640e-02 	  8.570e-02 	
        20.334	  8.320e-02 	  8.568e-02 	
        20.366	  8.550e-02 	  8.565e-02 	
        20.400	  8.680e-02 	  8.564e-02 	
        20.434	  8.160e-02 	  8.562e-02 	
        20.466	  8.620e-02 	  8.563e-02 	
        20.500	  8.610e-02 	  8.560e-02 	
        20.534	  8.410e-02 	  8.559e-02 	
        20.566	  8.640e-02 	  8.559e-02 	
        20.600	  8.460e-02 	  8.559e-02 	
        20.634	  8.560e-02 	  8.560e-02 	
        20.666	  8.750e-02 	  8.562e-02 	
